Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Time_Orderd,Time_Order_picked,Order_Date,Weatherconditions,Road_traffic_density,Type_of_order,Type_of_vehicle,multiple_deliveries,City,Time_taken(min),distance,order_making(min),delivery_time(min)
30.89286,75.822199,30.92286,75.852199,18:10:00,18:20:00,15-02-2022,Windy,Medium,Meal,scooter,1,Metropolitian,26,4.391724962431039,10,16
12.310972,76.659264,12.330972,76.679264,10:10:00,10:25:00,07-03-2022,Stormy,Low,Meal,motorcycle,1,Metropolitian,23,3.1028522086456105,15,8
26.913987,75.752891,26.993987,75.832891,17:50:00,18:05:00,18-03-2022,Fog,Medium,Snack,motorcycle,2,Metropolitian,39,11.902753837483976,15,24
12.933284,77.615428,13.003284,77.685428,17:55:00,18:10:00,06-03-2022,Fog,Medium,Snack,motorcycle,1,Metropolitian,43,10.846831683112224,15,28
12.352058,76.60665,12.362058,76.61665,09:40:00,09:50:00,21-03-2022,Windy,Low,Buffet,electric_scooter,0,Metropolitian,25,1.5513238067891462,10,15
13.086438,80.220672,13.146439,80.280672,18:20:00,18:25:00,19-03-2022,Windy,Medium,Drinks,motorcycle,0,Metropolitian,27,9.294705791241627,5,22
17.429585,78.392621,17.469585,78.432621,15:35:00,15:50:00,28-03-2022,Windy,Medium,Drinks,scooter,1,Metropolitian,29,6.136227883482838,15,14
12.978453,77.643685,13.048453,77.713685,18:15:00,18:30:00,29-03-2022,Sandstorms,Medium,Buffet,motorcycle,1,Metropolitian,33,10.845889966900735,15,18
13.044694,80.26147,13.084694,80.30147,16:55:00,17:00:00,17-03-2022,Fog,Medium,Drinks,motorcycle,1,Urban,19,6.19703893141132,5,14
12.98041,77.640489,13.11041,77.770489,18:10:00,18:15:00,29-03-2022,Sunny,Medium,Meal,motorcycle,1,Metropolitian,33,20.14112443663039,5,28
25.449659,81.839744,25.479659,81.869744,20:30:00,20:45:00,15-02-2022,Stormy,Jam,Meal,scooter,1,Metropolitian,29,4.488577625714156,15,14
26.911927,75.797282,27.051927,75.937282,22:55:00,23:00:00,29-03-2022,Stormy,Low,Meal,scooter,1,Metropolitian,18,20.82757269749616,5,13
10.020683,76.310631,10.030683,76.320631,10:55:00,11:00:00,13-02-2022,Stormy,Low,Meal,motorcycle,1,Metropolitian,14,1.557337963675556,5,9
12.935662,77.61413,12.975662,77.65413,16:00:00,16:15:00,03-04-2022,Windy,Medium,Snack,motorcycle,1,Metropolitian,30,6.1983397369141935,15,15
15.585658,73.743606,15.625658,73.783606,14:50:00,15:05:00,13-02-2022,Sunny,High,Snack,motorcycle,0,Metropolitian,28,6.163798689174008,15,13
17.429585,78.392621,17.519585,78.482621,19:00:00,19:15:00,02-04-2022,Cloudy,Medium,Meal,motorcycle,0,Metropolitian,30,13.805626960611738,15,15
26.766536,75.837333,26.896536,75.967333,18:15:00,18:20:00,20-03-2022,Sandstorms,Medium,Buffet,motorcycle,1,Metropolitian,36,19.351082464681973,5,31
26.913987,75.752891,27.053987,75.892891,19:35:00,19:40:00,04-03-2022,Cloudy,Jam,Meal,motorcycle,1,Metropolitian,43,20.827407215134496,5,38
12.972532,77.608179,13.022532,77.658179,18:10:00,18:25:00,09-03-2022,Fog,Medium,Buffet,electric_scooter,1,Urban,15,7.747301749382407,15,0
19.103249,72.846749,19.193249,72.936749,21:10:00,21:15:00,12-03-2022,Windy,Jam,Snack,motorcycle,2,Metropolitian,39,13.743748712643283,5,34
17.426228,78.407495,17.506228,78.487495,23:40:00,23:50:00,04-04-2022,Windy,Low,Buffet,motorcycle,1,Metropolitian,20,12.271931674507936,10,10
26.471617,80.313564,26.491617,80.333564,11:00:00,11:10:00,11-02-2022,Fog,Low,Buffet,motorcycle,1,Metropolitian,15,2.9810670001645105,10,5
19.866969,75.318894,19.976969,75.428894,22:45:00,23:00:00,18-02-2022,Sandstorms,Low,Drinks,motorcycle,1,Metropolitian,16,16.760840661943323,15,1
18.593481,73.785901,18.603481,73.795901,11:00:00,11:15:00,19-03-2022,Sunny,Low,Drinks,scooter,1,Metropolitian,19,1.5294048118807104,15,4
12.906229,77.596791,12.986229,77.676791,23:25:00,23:40:00,02-03-2022,Fog,Low,Drinks,scooter,0,Metropolitian,20,12.396903135321155,15,5
26.482581,80.315628,26.552581,80.385628,21:00:00,21:10:00,14-02-2022,Sunny,Jam,Meal,scooter,1,Metropolitian,25,10.432310169081864,10,15
12.933298,77.614293,13.013298,77.694293,19:30:00,19:40:00,27-03-2022,Cloudy,Jam,Snack,motorcycle,1,Metropolitian,43,12.396259636749216,10,33
22.751857,75.866699,22.881857,75.996699,22:55:00,23:05:00,04-03-2022,Windy,Low,Drinks,motorcycle,0,Urban,15,19.63077725461477,10,5
11.010375,76.95295,11.090375,77.03295,20:25:00,20:40:00,06-04-2022,Sunny,Jam,Buffet,motorcycle,0,Urban,29,12.43875210831113,15,14
17.483216,78.552111,17.523216,78.592111,12:35:00,12:50:00,26-03-2022,Stormy,High,Drinks,motorcycle,0,Metropolitian,14,6.135383422532994,15,0
27.160934,78.044095,27.220934,78.104095,18:55:00,19:00:00,11-02-2022,Sunny,Medium,Buffet,motorcycle,1,Metropolitian,11,8.91888668509988,5,6
25.457687,81.835585,25.497687,81.875585,15:25:00,15:30:00,11-02-2022,Cloudy,Medium,Buffet,motorcycle,1,Urban,11,5.984484703060141,5,6
19.12663,72.829976,19.13663,72.839976,11:30:00,11:40:00,28-03-2022,Sunny,High,Snack,motorcycle,0,Metropolitian,14,1.527154370684199,10,4
19.875016,75.322405,19.965016,75.412405,22:35:00,22:45:00,16-02-2022,Windy,Low,Snack,motorcycle,0,Urban,15,13.713493498525082,10,5
19.178321,72.834715,19.248321,72.904715,23:35:00,23:45:00,16-03-2022,Sandstorms,Low,Meal,motorcycle,1,Metropolitian,16,10.687630840937125,10,6
13.026279,80.174568,13.046279,80.194568,10:25:00,10:30:00,28-03-2022,Stormy,Low,Buffet,motorcycle,1,Metropolitian,20,3.098689497995528,5,15
17.455894,78.375467,17.485894,78.405467,22:20:00,22:30:00,03-03-2022,Stormy,Low,Drinks,motorcycle,1,Metropolitian,26,4.60191950861356,10,16
21.149834,72.778666,21.209834,72.838666,17:15:00,17:20:00,13-03-2022,Windy,Medium,Snack,scooter,0,Metropolitian,26,9.107880591147303,5,21
11.022477,76.995667,11.092477,77.065667,21:30:00,21:45:00,14-03-2022,Windy,Jam,Meal,motorcycle,0,Urban,43,10.883781468541269,15,28
22.310237,73.158921,22.370237,73.218921,18:40:00,18:50:00,01-03-2022,Sandstorms,Medium,Snack,motorcycle,1,Urban,25,9.074511964797065,10,15
11.010375,76.95295,11.050375,76.99295,15:10:00,15:20:00,21-03-2022,Fog,Medium,Buffet,motorcycle,1,Metropolitian,28,6.2195799756053045,10,18
22.745049,75.892471,22.835049,75.982471,22:50:00,23:05:00,10-03-2022,Stormy,Low,Buffet,scooter,0,Metropolitian,17,13.59174349203564,15,2
22.74806,75.8934,22.83806,75.9834,19:30:00,19:40:00,20-03-2022,Windy,Jam,Drinks,motorcycle,1,Metropolitian,44,13.591608297249032,10,34
19.178321,72.834715,19.268321,72.924715,20:30:00,20:35:00,06-04-2022,Stormy,Jam,Buffet,motorcycle,1,Metropolitian,33,13.740852946326266,5,28
13.054347,80.257221,13.104347,80.307221,18:35:00,18:40:00,15-03-2022,Cloudy,Medium,Snack,scooter,1,Urban,19,7.746079097377241,5,14
12.979096,77.640625,13.009096,77.670625,18:45:00,18:50:00,03-04-2022,Sunny,Medium,Snack,motorcycle,0,Metropolitian,15,4.64841181693955,5,10
27.163303,78.057044,27.293303,78.187044,23:10:00,23:20:00,12-02-2022,Fog,Low,Buffet,scooter,1,Metropolitian,27,19.321445595986216,10,17
26.482419,80.320939,26.502419,80.340939,11:10:00,11:25:00,11-02-2022,Cloudy,High,Meal,scooter,1,Metropolitian,25,2.9809448604624884,15,10
22.310237,73.158921,22.350237,73.198921,13:50:00,13:55:00,05-04-2022,Sunny,High,Drinks,motorcycle,1,Metropolitian,18,6.049870868802052,5,13
22.307898,73.167788,22.367898,73.227788,18:40:00,18:45:00,05-04-2022,Stormy,Medium,Snack,scooter,0,Metropolitian,21,9.074580779980996,5,16
27.160832,78.011608,27.230832,78.081608,21:15:00,21:30:00,18-02-2022,Cloudy,Jam,Buffet,motorcycle,2,Metropolitian,53,10.405169702130612,15,38
10.027014,76.308053,10.137014,76.418053,21:45:00,21:55:00,12-02-2022,Sandstorms,Jam,Drinks,motorcycle,3,Metropolitian,42,17.129275527672867,10,32
30.890184,75.829615,31.000184,75.939615,21:20:00,21:35:00,14-02-2022,Sunny,Jam,Snack,motorcycle,1,Metropolitian,20,16.10037667090034,15,5
11.003681,76.975525,11.133681,77.105525,22:45:00,22:55:00,02-03-2022,Fog,Low,Meal,scooter,0,Metropolitian,29,20.21236367487059,10,19
12.986047,80.218114,13.096047,80.328114,20:10:00,20:20:00,04-04-2022,Stormy,Jam,Snack,scooter,0,Urban,15,17.042634005428827,10,5
11.006686,76.951736,11.056686,77.001736,18:20:00,18:35:00,09-03-2022,Fog,Medium,Buffet,motorcycle,1,Metropolitian,30,7.774458242271917,15,15
21.15276,72.778059,21.28276,72.908059,20:40:00,20:45:00,12-03-2022,Windy,Jam,Snack,motorcycle,1,Metropolitian,28,19.731429221614068,5,23
19.876106,75.340775,20.006106,75.470775,22:30:00,22:40:00,18-02-2022,Sandstorms,Low,Meal,motorcycle,1,Metropolitian,15,19.807161975395392,10,5
13.005801,80.250744,13.115801,80.360744,21:50:00,22:05:00,23-03-2022,Sandstorms,Jam,Buffet,motorcycle,3,Urban,50,17.04198395713032,15,35
12.933298,77.614293,12.943298,77.624293,11:50:00,11:55:00,05-03-2022,Stormy,High,Buffet,motorcycle,1,Metropolitian,41,1.5496365009021704,5,36
30.328174,78.049117,30.398174,78.119117,18:40:00,18:55:00,16-02-2022,Cloudy,Medium,Meal,scooter,2,Metropolitian,35,10.271454968582486,15,20
12.978453,77.643685,13.048453,77.713685,20:25:00,20:35:00,02-03-2022,Windy,Jam,Buffet,motorcycle,1,Metropolitian,27,10.845889966900735,10,17
13.058616,80.264151,13.138616,80.344151,21:45:00,21:50:00,02-03-2022,Fog,Jam,Buffet,motorcycle,2,Metropolitian,43,12.393263757604265,5,38
27.165108,78.015053,27.225108,78.075053,20:55:00,21:10:00,13-02-2022,Sandstorms,Jam,Meal,scooter,1,Metropolitian,31,8.91874209836903,15,16
22.307898,73.167788,22.417898,73.277788,21:15:00,21:20:00,20-03-2022,Stormy,Jam,Buffet,motorcycle,1,Urban,47,16.635381027246595,5,42
21.170096,72.789122,21.220096,72.839122,23:30:00,23:35:00,11-03-2022,Fog,Low,Buffet,motorcycle,1,Urban,26,7.589543265875354,5,21
30.905562,75.832841,30.995562,75.922841,17:15:00,17:30:00,18-02-2022,Cloudy,Medium,Snack,electric_scooter,1,Metropolitian,31,13.172727967926338,15,16
26.849596,75.800512,26.989596,75.940512,20:45:00,20:55:00,04-04-2022,Sandstorms,Jam,Snack,motorcycle,1,Metropolitian,42,20.8325750761678,10,32
27.163303,78.057044,27.243303,78.137044,22:00:00,22:10:00,18-02-2022,Sandstorms,Jam,Drinks,motorcycle,1,Metropolitian,39,11.891277192207587,10,29
26.902328,75.794257,26.932328,75.824257,18:35:00,18:40:00,26-03-2022,Fog,Medium,Meal,electric_scooter,0,Metropolitian,18,4.464163123690179,5,13
26.90519,75.810753,26.99519,75.900753,20:40:00,20:55:00,29-03-2022,Sandstorms,Jam,Snack,scooter,1,Urban,22,13.390793718689237,15,7
17.428294,78.404423,17.448294,78.424423,08:25:00,08:40:00,01-03-2022,Fog,Low,Buffet,motorcycle,1,Metropolitian,23,3.068202713082747,15,8
12.316967,76.603067,12.446967,76.733067,17:45:00,17:55:00,18-03-2022,Stormy,Medium,Drinks,motorcycle,0,Metropolitian,48,20.166286848244525,10,38
12.975377,77.696664,13.055377,77.776664,22:25:00,22:40:00,31-03-2022,Windy,Low,Snack,scooter,0,Urban,13,12.39525675915564,15,0
13.026286,80.275235,13.046286,80.295235,11:30:00,11:40:00,30-03-2022,Sandstorms,High,Drinks,motorcycle,1,Metropolitian,32,3.098689456158956,10,22
12.323978,76.627961,12.453978,76.757961,21:45:00,21:50:00,06-03-2022,Sandstorms,Jam,Snack,electric_scooter,0,Urban,16,20.16602752998432,5,11
11.025083,77.015393,11.055083,77.045393,17:25:00,17:30:00,05-03-2022,Cloudy,Medium,Snack,electric_scooter,0,Urban,19,4.664610877378366,5,14
12.933284,77.615428,12.953284,77.635428,09:40:00,09:45:00,26-03-2022,Sunny,Low,Drinks,motorcycle,1,Metropolitian,18,3.099243404030044,5,13
26.492106,80.327797,26.562106,80.397797,20:55:00,21:05:00,16-02-2022,Windy,Jam,Buffet,motorcycle,1,Metropolitian,27,10.431932813898786,10,17
19.003517,72.82765,19.073517,72.89765,17:10:00,17:20:00,12-03-2022,Sunny,Medium,Drinks,motorcycle,1,Urban,25,10.692860419649532,10,15
10.994136,76.963303,11.024136,76.993303,18:25:00,18:40:00,01-03-2022,Stormy,Medium,Drinks,scooter,1,Metropolitian,31,4.664846958990213,15,16
17.440827,78.393391,17.510827,78.463391,17:55:00,18:00:00,16-03-2022,Sunny,Medium,Snack,motorcycle,0,Metropolitian,20,10.73767592244511,5,15
19.12663,72.829976,19.20663,72.909976,19:55:00,20:10:00,29-03-2022,Windy,Jam,Snack,motorcycle,2,Metropolitian,38,12.216036309455992,15,23
12.297954,76.665169,12.327954,76.695169,23:00:00,23:05:00,05-03-2022,Windy,Low,Buffet,motorcycle,1,Metropolitian,19,4.654346370086994,5,14
22.308096,73.167753,22.318096,73.177753,10:40:00,10:55:00,13-03-2022,Cloudy,Low,Buffet,motorcycle,0,Urban,24,1.5125517325857614,15,9
12.323194,76.630583,12.343194,76.650583,11:20:00,11:25:00,13-03-2022,Fog,High,Drinks,scooter,1,Urban,26,3.102782976271217,5,21
17.450851,78.379347,17.510851,78.439347,18:00:00,18:10:00,03-04-2022,Sandstorms,Medium,Meal,motorcycle,1,Metropolitian,28,9.203603646445394,10,18
18.543626,73.905101,18.623626,73.985101,17:10:00,17:15:00,23-03-2022,Sandstorms,Medium,Snack,scooter,1,Urban,16,12.235732851647132,5,11
12.304569,76.643622,12.364569,76.703622,23:10:00,23:15:00,13-03-2022,Windy,Low,Snack,motorcycle,0,Urban,24,9.308325333644872,5,19
26.849596,75.800512,26.869596,75.820512,11:55:00,12:05:00,15-03-2022,Stormy,High,Meal,scooter,1,Metropolitian,34,2.9767694453812323,10,24
19.003517,72.82765,19.013517,72.83765,09:30:00,09:45:00,09-03-2022,Cloudy,Low,Snack,motorcycle,1,Urban,16,1.5276791467900743,15,1
21.160522,72.771477,21.210522,72.821477,22:40:00,22:50:00,05-04-2022,Windy,Low,Drinks,motorcycle,1,Metropolitian,26,7.5897674326727005,10,16
22.728163,75.884212,22.858163,76.014212,17:10:00,17:15:00,02-04-2022,Fog,Medium,Drinks,motorcycle,1,Metropolitian,25,19.63231473210228,5,20
22.31279,73.170283,22.38279,73.240283,17:10:00,17:25:00,10-03-2022,Fog,Medium,Meal,motorcycle,2,Metropolitian,49,10.586671192789035,15,34
12.98041,77.640489,13.06041,77.720489,18:30:00,18:40:00,23-03-2022,Windy,Medium,Snack,electric_scooter,0,Urban,24,12.395136598591078,10,14
19.131141,72.813074,19.16114,72.843074,19:00:00,19:10:00,07-03-2022,Sunny,Medium,Buffet,motorcycle,1,Metropolitian,26,4.581196682217199,10,16
17.433809,78.386744,17.523809,78.476744,23:55:00,00:10:00,18-03-2022,Sandstorms,Low,Buffet,scooter,1,Metropolitian,24,13.80547731046219,15,9
17.428294,78.404423,17.558294,78.534423,19:45:00,19:50:00,31-03-2022,Stormy,Jam,Drinks,electric_scooter,0,Metropolitian,16,19.940501916973297,5,11
26.766536,75.837333,26.896536,75.967333,20:30:00,20:40:00,04-04-2022,Windy,Jam,Drinks,scooter,1,Metropolitian,27,19.351082464681973,10,17
19.879631,75.323403,19.899631,75.343403,11:10:00,11:15:00,17-02-2022,Fog,High,Drinks,motorcycle,1,Metropolitian,25,3.047712417465363,5,20
13.026286,80.275235,13.046286,80.295235,09:00:00,09:10:00,26-03-2022,Cloudy,Low,Drinks,motorcycle,0,Metropolitian,26,3.098689456158956,10,16
19.091458,72.827808,19.151458,72.887808,19:30:00,19:35:00,28-03-2022,Sandstorms,Jam,Buffet,scooter,1,Urban,25,9.163186792917154,5,20
26.849596,75.800512,26.859596,75.810512,08:20:00,08:25:00,15-03-2022,Fog,Low,Meal,scooter,1,Urban,15,1.4884133108377866,5,10
12.934179,77.615797,12.954179,77.635797,11:00:00,11:05:00,17-03-2022,Sunny,Low,Buffet,scooter,1,Urban,18,3.099238091225855,5,13
18.520016,73.830547,18.570016,73.880547,20:30:00,20:35:00,09-03-2022,Fog,Jam,Buffet,motorcycle,1,Metropolitian,30,7.648136370476755,5,25
12.986047,80.218114,13.096047,80.328114,19:45:00,20:00:00,02-04-2022,Cloudy,Jam,Drinks,scooter,1,Metropolitian,46,17.042634005428827,15,31
21.170798,72.790489,21.280798,72.900489,22:25:00,22:30:00,29-03-2022,Windy,Low,Drinks,motorcycle,1,Metropolitian,24,16.69541088302565,5,19
18.563934,73.915367,18.603935,73.955367,16:00:00,16:05:00,05-03-2022,Sandstorms,Medium,Drinks,motorcycle,1,Metropolitian,37,6.117941643988989,5,32
22.760072,75.892574,22.850072,75.982574,21:30:00,21:35:00,29-03-2022,Windy,Jam,Snack,motorcycle,1,Metropolitian,27,13.591068802313822,5,22
22.761226,75.887522,22.821226,75.947522,17:25:00,17:35:00,05-03-2022,Windy,Medium,Meal,electric_scooter,1,Metropolitian,32,9.061127494752238,10,22
19.178321,72.834715,19.198321,72.854715,11:45:00,12:00:00,13-03-2022,Stormy,High,Buffet,electric_scooter,1,Urban,28,3.0538233786856974,15,13
21.149834,72.778666,21.199834,72.828666,20:15:00,20:20:00,03-03-2022,Sandstorms,Jam,Drinks,motorcycle,1,Metropolitian,29,7.590017577593426,5,24
26.88842,75.800689,26.89842,75.810689,10:25:00,10:35:00,03-03-2022,Sandstorms,Low,Snack,motorcycle,1,Metropolitian,27,1.4881912567305338,10,17
12.297954,76.665169,12.307954,76.675169,08:25:00,08:30:00,24-03-2022,Cloudy,Low,Snack,motorcycle,0,Metropolitian,11,1.5514770796415485,5,6
17.458998,78.500366,17.518998,78.560366,17:15:00,17:20:00,15-03-2022,Cloudy,Medium,Buffet,motorcycle,1,Urban,13,9.20341113898367,5,8
23.354422,85.3329,23.484422,85.4629,22:45:00,22:50:00,12-03-2022,Windy,Low,Buffet,scooter,1,Metropolitian,27,19.591218729842225,5,22
13.044694,80.26147,13.084694,80.30147,12:35:00,12:40:00,13-03-2022,Windy,High,Snack,scooter,1,Metropolitian,25,6.19703893141132,5,20
23.416792,85.316842,23.456792,85.356842,12:20:00,12:25:00,05-04-2022,Cloudy,High,Buffet,motorcycle,1,Metropolitian,27,6.027713334627565,5,22
18.520016,73.830547,18.630016,73.940547,22:55:00,23:05:00,02-03-2022,Sunny,Low,Snack,scooter,1,Metropolitian,26,16.824526128937705,10,16
22.722634,75.886959,22.812634,75.976959,17:25:00,17:30:00,08-03-2022,Windy,Medium,Meal,electric_scooter,1,Metropolitian,32,13.59274945006288,5,27
22.745536,75.893106,22.765536,75.913106,10:35:00,10:45:00,21-03-2022,Windy,Low,Meal,motorcycle,1,Metropolitian,25,3.020731790895242,10,15
12.304569,76.643622,12.354569,76.693622,19:50:00,20:05:00,11-03-2022,Sunny,Jam,Drinks,motorcycle,1,Metropolitian,29,7.757008674701061,15,14
21.175104,72.804342,21.245104,72.874342,19:30:00,19:35:00,10-03-2022,Cloudy,Jam,Buffet,scooter,0,Metropolitian,32,10.62486812596016,5,27
12.935662,77.61413,13.015662,77.69413,23:45:00,23:55:00,12-03-2022,Cloudy,Low,Drinks,motorcycle,1,Metropolitian,35,12.396203377424794,10,25
21.17106,72.789292,21.21106,72.829292,14:50:00,15:05:00,19-03-2022,Sunny,High,Drinks,motorcycle,1,Metropolitian,27,6.071710271577742,15,12
17.450851,78.379347,17.500851,78.429347,21:55:00,22:10:00,09-03-2022,Cloudy,Jam,Buffet,scooter,1,Urban,27,7.669768196606529,15,12
22.526461,88.364453,22.576461,88.414453,17:10:00,17:15:00,13-02-2022,Stormy,Medium,Meal,motorcycle,1,Metropolitian,30,7.556893369945108,5,25
23.371292,85.327872,23.441292,85.397872,18:40:00,18:50:00,27-03-2022,Sunny,Medium,Snack,motorcycle,1,Metropolitian,32,10.549588224835514,10,22
18.520016,73.830547,18.530016,73.840547,10:15:00,10:20:00,21-03-2022,Stormy,Low,Meal,electric_scooter,0,Metropolitian,25,1.529710385539974,5,20
13.029198,77.570997,13.059198,77.600997,17:45:00,18:00:00,15-03-2022,Windy,Medium,Buffet,motorcycle,1,Metropolitian,38,4.647963215024367,15,23
23.416792,85.316842,23.476792,85.376842,21:00:00,21:05:00,26-03-2022,Fog,Jam,Meal,scooter,1,Metropolitian,26,9.041263207807027,5,21
18.520016,73.830547,18.630016,73.940547,20:30:00,20:40:00,25-03-2022,Stormy,Jam,Meal,motorcycle,1,Metropolitian,31,16.824526128937705,10,21
23.416792,85.316842,23.436792,85.336842,11:40:00,11:55:00,01-03-2022,Stormy,High,Drinks,scooter,1,Metropolitian,28,3.013958870983999,15,13
18.546258,73.904337,18.656258,74.014337,18:40:00,18:55:00,10-03-2022,Stormy,Medium,Meal,scooter,0,Metropolitian,31,16.823323902378387,15,16
13.026286,80.275235,13.136286,80.385235,23:15:00,23:25:00,27-03-2022,Cloudy,Low,Buffet,motorcycle,1,Metropolitian,29,17.041308859939207,10,19
26.921411,75.793604,26.981411,75.853604,23:35:00,23:40:00,11-03-2022,Windy,Low,Buffet,motorcycle,0,Urban,17,8.927154262343281,5,12
22.552672,88.352885,22.642672,88.442885,17:45:00,17:55:00,14-02-2022,Windy,Medium,Drinks,motorcycle,3,Metropolitian,45,13.600349442388591,10,35
12.352058,76.60665,12.432058,76.68665,19:00:00,19:15:00,29-03-2022,Sandstorms,Medium,Meal,motorcycle,1,Metropolitian,34,12.409793910752205,15,19
11.022298,76.998349,11.132298,77.108349,19:35:00,19:45:00,20-03-2022,Windy,Jam,Drinks,scooter,0,Metropolitian,24,17.102527788094463,10,14
11.008638,76.984311,11.068638,77.044311,21:40:00,21:55:00,28-03-2022,Sandstorms,Jam,Meal,motorcycle,3,Metropolitian,44,9.32924365213354,15,29
21.149669,72.772629,21.199669,72.822629,20:50:00,21:05:00,01-04-2022,Cloudy,Jam,Snack,motorcycle,2,Metropolitian,36,7.590021438429733,15,21
12.972161,77.596014,13.002161,77.626014,20:30:00,20:35:00,03-04-2022,Sunny,Jam,Meal,motorcycle,0,Metropolitian,28,4.64847378122608,5,23
13.049645,80.242268,13.139645,80.332268,18:35:00,18:40:00,06-03-2022,Windy,Medium,Drinks,scooter,2,Metropolitian,37,13.942528825315232,5,32
17.430448,78.418213,17.520448,78.508213,23:15:00,23:30:00,10-03-2022,Stormy,Low,Drinks,motorcycle,0,Urban,23,13.805596388488004,15,8
30.372202,78.077151,30.442202,78.147151,23:40:00,23:55:00,18-02-2022,Sandstorms,Low,Meal,motorcycle,0,Metropolitian,22,10.269518706782998,15,7
19.176269,72.836721,19.216269,72.876721,12:45:00,12:55:00,17-03-2022,Stormy,High,Snack,scooter,1,Metropolitian,26,6.107510394065288,10,16
23.351489,85.324253,23.411489,85.384253,20:15:00,20:20:00,13-03-2022,Sandstorms,Jam,Drinks,motorcycle,1,Metropolitian,34,9.043263484069747,5,29
18.530963,73.828972,18.590963,73.888972,22:50:00,23:00:00,21-03-2022,Stormy,Low,Meal,motorcycle,1,Metropolitian,28,9.177365744557306,10,18
26.766536,75.837333,26.826536,75.897333,22:45:00,22:55:00,09-03-2022,Windy,Low,Snack,motorcycle,0,Metropolitian,14,8.932469105184088,10,4
22.722634,75.886959,22.762634,75.926959,15:10:00,15:15:00,03-03-2022,Cloudy,Medium,Meal,motorcycle,1,Metropolitian,17,6.041720567260046,5,12
12.98041,77.640489,13.01041,77.670489,18:30:00,18:35:00,01-04-2022,Sandstorms,Medium,Drinks,motorcycle,1,Metropolitian,37,4.648400072771237,5,32
22.307898,73.167788,22.417898,73.277788,22:35:00,22:50:00,06-04-2022,Sunny,Low,Drinks,motorcycle,1,Metropolitian,42,16.635381027246595,15,27
19.091458,72.827808,19.201458,72.937808,17:20:00,17:30:00,02-04-2022,Cloudy,Medium,Meal,motorcycle,1,Metropolitian,34,16.79799879130621,10,24
